"VanillaC4_001 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_001.tcf]","Time (h)","V 2 [VanillaC4_001]","V 3 [VanillaC4_001]","V 4 [VanillaC4_001]","V 5 [VanillaC4_001]","V 6 [VanillaC4_001]","V 7 [VanillaC4_001]","V 8 [VanillaC4_001]","V 9 [VanillaC4_001]","V 10 [VanillaC4_001]","V 11 [VanillaC4_001]","V 12 [VanillaC4_001]","V 13 [VanillaC4_001]","V 14 [VanillaC4_001]","V 15 [VanillaC4_001]","V 16 [VanillaC4_001]","V  1 [VanillaC4_001]"
         378,        3.141667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         379,        3.150000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1624,          0.5793,          0.5559,          0.5529,          0.5563
         380,        3.158333,          0.5789,          0.0000,          0.4949,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5559,          0.5530,          0.5563
         381,        3.166667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5791,          0.5558,          0.5530,          0.5563
         382,        3.175000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5793,          0.5559,          0.5530,          0.5563
         383,        3.183333,          0.5789,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5562
         384,        3.191667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         385,        3.200000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5793,          0.5559,          0.5529,          0.5562
         386,        3.208333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5558,          0.5531,          0.5562
         387,        3.216667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5562
         388,        3.225000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5562
         389,        3.233333,          0.5789,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5562
         390,        3.241667,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1623,          0.5792,          0.5559,          0.5530,          0.5562
         391,        3.250000,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         392,        3.258333,          0.5789,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5559,          0.5530,          0.5563
         393,        3.266667,          0.5788,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5558,          0.5531,          0.5562
         394,        3.275000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         395,        3.283333,          0.5787,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         396,        3.291667,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5558,          0.5531,          0.5564
         397,        3.300000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5557,          0.5530,          0.5563
         398,        3.308333,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5558,          0.5530,          0.5562
         399,        3.316667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1624,          0.5792,          0.5558,          0.5531,          0.5562
         400,        3.325000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         401,        3.333333,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5529,          0.5564
         402,        3.341667,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         403,        3.350000,          0.5788,          0.0000,          0.4949,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         404,        3.358333,          0.5788,          0.0000,          0.4949,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5558,          0.5530,          0.5564
         405,        3.366667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         406,        3.375000,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5793,          0.5558,          0.5530,          0.5563
         407,        3.383333,          0.5789,          0.0000,          0.4949,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5562
         408,        3.391667,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         409,        3.400000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5558,          0.5530,          0.5563
         410,        3.408333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5531,          0.5562
         411,        3.416667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5558,          0.5530,          0.5563
         412,        3.425000,          0.5789,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         413,        3.433333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5562
         414,        3.441667,          0.5789,          0.0000,          0.4949,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5791,          0.5559,          0.5530,          0.5562
         415,        3.450000,          0.5788,          0.0000,          0.4951,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5559,          0.5530,          0.5563
         416,        3.458333,          0.5789,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5793,          0.5559,          0.5530,          0.5563
         417,        3.466667,          0.5788,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5559,          0.5530,          0.5562
         418,        3.475000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5793,          0.5559,          0.5530,          0.5562
         419,        3.483333,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5792,          0.5558,          0.5531,          0.5563
         420,        3.491667,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         421,        3.500000,          0.5788,          0.0000,          0.4950,          0.4698,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         422,        3.508333,          0.5788,          0.0000,          0.4949,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         423,        3.516667,          0.5789,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         424,        3.525000,          0.5787,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         425,        3.533333,          0.5788,          0.0000,          0.4951,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5560,          0.5530,          0.5563
         426,        3.541667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5558,          0.5529,          0.5562
         427,        3.550000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5791,          0.5559,          0.5529,          0.5562
         428,        3.558333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5560,          0.5530,          0.5563
         429,        3.566667,          0.5789,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5558,          0.5530,          0.5563
         430,        3.575000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5564
         431,        3.583333,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1624,          0.5793,          0.5558,          0.5529,          0.5563
         432,        3.591667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5563
         433,        3.600000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1623,          0.5792,          0.5559,          0.5530,          0.5564
         434,        3.608333,          0.5789,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5791,          0.5559,          0.5530,          0.5563
         435,        3.616667,          0.5789,          0.0000,          0.4949,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1623,          0.5792,          0.5558,          0.5530,          0.5563
         436,        3.625000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5792,          0.5559,          0.5530,          0.5563
         437,        3.633333,          0.5788,          0.0000,          0.4951,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5559,          0.5531,          0.5562
         438,        3.641667,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5791,          0.5559,          0.5530,          0.5563
         439,        3.650000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5529,          0.5563
         440,        3.658333,          0.5789,          0.0000,          0.4949,          0.4698,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         441,        3.666667,          0.5787,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5793,          0.5559,          0.5530,          0.5562
         442,        3.675000,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5531,          0.5563
         443,        3.683333,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5558,          0.5530,          0.5562
         444,        3.691667,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5562
         445,        3.700000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5793,          0.5559,          0.5530,          0.5563
         446,        3.708333,          0.5787,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5558,          0.5530,          0.5562
         447,        3.716667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5791,          0.5558,          0.5530,          0.5563
         448,        3.725000,          0.5788,          0.0000,          0.4949,          0.4700,          0.5386,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5558,          0.5531,          0.5563
         449,        3.733333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5562
         450,        3.741667,          0.5788,          0.0000,          0.4949,          0.4698,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5791,          0.5558,          0.5530,          0.5562
         451,        3.750000,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         452,        3.758333,          0.5789,          0.0000,          0.4950,          0.4699,          0.5386,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         453,        3.766667,          0.5787,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5563
         454,        3.775000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5386,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5792,          0.5559,          0.5530,          0.5563
         455,        3.783333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         456,        3.791667,          0.5788,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         457,        3.800000,          0.5789,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5558,          0.5530,          0.5563
         458,        3.808333,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5560,          0.5530,          0.5563
         459,        3.816667,          0.5787,          0.0000,          0.4950,          0.4698,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5792,          0.5559,          0.5530,          0.5563
         460,        3.825000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5531,          0.5562
         461,        3.833333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5559,          0.5530,          0.5563
         462,        3.841667,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5793,          0.5559,          0.5530,          0.5563
         463,        3.850000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5529,          0.5562
         464,        3.858333,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5562
         465,        3.866667,          0.5789,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5793,          0.5559,          0.5530,          0.5562
         466,        3.875000,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         467,        3.883333,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         468,        3.891667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5563
         469,        3.900000,          0.5789,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5792,          0.5558,          0.5530,          0.5563
         470,        3.908333,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         471,        3.916667,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5559,          0.5531,          0.5563
         472,        3.925000,          0.5787,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         473,        3.933333,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5793,          0.5559,          0.5529,          0.5562
         474,        3.941667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         475,        3.950000,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5559,          0.5530,          0.5563
         476,        3.958333,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5563
         477,        3.966667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1623,          0.5792,          0.5559,          0.5530,          0.5563
         478,        3.975000,          0.5789,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5562
         479,        3.983333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5791,          0.5559,          0.5530,          0.5563
         480,        3.991667,          0.5788,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5559,          0.5529,          0.5563
         481,        4.000000,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         482,        4.008333,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1624,          0.5791,          0.5558,          0.5530,          0.5562
         483,        4.016667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5562
         484,        4.025000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5562
         485,        4.033333,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5791,          0.5559,          0.5531,          0.5562
         486,        4.041667,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5792,          0.5558,          0.5530,          0.5563
         487,        4.050000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5562
         488,        4.058333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         489,        4.066667,          0.5788,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5791,          0.5558,          0.5531,          0.5563
         490,        4.075000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5793,          0.5558,          0.5530,          0.5563
         491,        4.083333,          0.5789,          0.0000,          0.4950,          0.4700,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         492,        4.091667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5386,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1623,          0.5792,          0.5558,          0.5530,          0.5562
         493,        4.100000,          0.5789,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1623,          0.5792,          0.5559,          0.5530,          0.5562
         494,        4.108333,          0.5789,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5559,          0.5531,          0.5562
         495,        4.116667,          0.5789,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1625,          0.5793,          0.5558,          0.5530,          0.5562
         496,        4.125000,          0.5789,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5559,          0.5530,          0.5562
         497,        4.133333,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5558,          0.5530,          0.5563
         498,        4.141667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5792,          0.5558,          0.5530,          0.5563
         499,        4.150000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5563
         500,        4.158333,          0.5788,          0.0000,          0.4950,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5793,          0.5558,          0.5530,          0.5562
         501,        4.166667,          0.5788,          0.0000,          0.4950,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5558,          0.5530,          0.5563
         502,        4.175000,          0.5788,          0.0000,          0.4949,          0.4699,          0.5388,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5791,          0.5558,          0.5530,          0.5563
         503,        4.183333,          0.5788,          0.0000,          0.4951,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1627,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         504,        4.191667,          0.5788,          0.0000,          0.4949,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         505,        4.200000,          0.5788,          0.0000,          0.4950,          0.4699,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1628,          0.0000,          0.1624,          0.5792,          0.5559,          0.5530,          0.5563
         506,        4.208333,          0.5789,          0.0000,          0.4949,          0.4700,          0.5386,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1624,          0.5791,          0.5558,          0.5531,          0.5563
         507,        4.216667,          0.5788,          0.0000,          0.4949,          0.4700,          0.5387,          0.0000,          0.0000,          0.0000,          0.0000,          0.1629,          0.0000,          0.1625,          0.5792,          0.5559,          0.5530,          0.5563
